"collision_date","day","year","mo","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS","co2","wind","so2","pressure","season","visib_7day_ma","wdsp_7day_ma","co2_7day_ma","so2_7day_ma","pressure_7day_ma","temp_7day_ma","wind_7day_ma","visib_30day_ma","wdsp_30day_ma","co2_30day_ma","so2_30day_ma","pressure_30day_ma","temp_30day_ma","wind_30day_ma","temp_visib_interaction","wdsp_visib_interaction","prcp_temp_interaction","temp_season_interaction","wdsp_wind_interaction"
2014-09-15,1,2014,9,57.5,47.6,1022,10,3.6,8,24.1,66,46.9,0,0,610,13.806261,102.42708325,0.532335833333333,1011.402778,3,9.85714285714286,8.68571428571429,9.84249152380953,0.363884333333334,1009.72222214286,63.1285714285714,84.5339285714286,8.91,7.94666666666667,12.0389102222222,0.601456216666667,1007.55859498889,66.3166666666667,94.8023466083333,575,36,0,172.5,368.7374997
2014-09-16,2,2014,9,61.2,50.8,1017,10,6.5,9.9,24.1,66.9,46.9,0,0,613,22.3888886666667,100.68020825,0.804365,1005.91666666667,3,9.85714285714286,8.05714285714286,11.9412348571429,0.435837261904762,1008.69444438095,62.6428571428571,94.2135416785714,8.96666666666667,7.93666666666667,12.3938639222222,0.5861619,1007.73128017778,66.08,93.32897855,612,65,0,183.6,654.421353625
2014-09-17,3,2014,9,61.9,54.4,1015.5,9.8,4.6,13,24.1,70,51.1,0,0,658,19.5738303333333,128.921875,0.7520835,1005.95833333333,3,9.82857142857143,7.1,13.4106479047619,0.492457976190476,1008.3015872381,62.0285714285714,102.390476214286,8.96666666666667,7.83,12.7032693777778,0.593335733333333,1007.9048913,65.88,93.0899854916667,606.62,45.08,0,185.7,593.040625
2014-09-18,4,2014,9,61.1,47.4,1014.7,10,5,11.1,15,72,48,0,0,650,23.1805553333333,123.31666675,1.012639,1005.80555566667,3,9.87142857142857,6.9,14.8729494761905,0.577061166666667,1008.83134919048,61.5571428571429,103.077083357143,9.00666666666667,7.86,13.0941027,0.610103833333333,1008.03081722222,65.7866666666667,95.173006325,611,50,0,183.3,616.583333750001
2014-09-19,5,2014,9,57.2,42.7,1024.1,10,12.5,19,26,72,46,0,0,648,7.62361133333333,58.5645835000001,0.931944333333333,1016.097222,3,9.91428571428571,7.05714285714286,14.9523145714286,0.668529428571429,1009.85515871429,60.1428571428571,97.3300595714286,9.01,8.07666666666667,12.7780286333333,0.615325394444444,1008.39285424444,65.5666666666667,94.2268605,572,125,0,171.6,732.057293750001
2014-09-20,6,2014,9,57,47.3,1027.2,10,7.7,12,26,68,44.1,0,0,594,13.177778,77.7802085000001,0.593750166666667,1013.06944433333,3,9.97142857142857,7.07142857142857,15.6281082380952,0.719548571428572,1010.1845237619,59.7285714285714,98.7531250714286,9.01,8.07666666666667,12.7885379,0.614746694444445,1008.59563202222,65.23,93.764082725,570,77,0,171,598.90760545
2014-09-21,7,2014,9,66.1,63.2,1015.7,8.1,8.1,13,17.1,71.6,62.1,0,0,515,19.7138886666667,101.8989585,0.666666666666667,997.930555333333,3,9.7,6.85714285714286,17.0664019047619,0.756254928571429,1008.02579361905,60.2857142857143,99.08422625,9.01666666666667,8.08333333333333,13.0988780777778,0.626073044444444,1008.30231478889,65.3033333333333,95.1698546,535.41,65.61,0,198.3,825.38156385
2014-09-22,1,2014,9,67.9,61.5,1007,8.2,12.3,22.9,27,72,61,0.11,1,662,7.72587266666667,150.127083,0.293939333333333,1002.236111,3,9.44285714285714,8.1,16.197775,0.722198285714286,1006.7162697619,61.7714285714286,105.898511928571,8.96333333333333,8.13333333333333,13.1269627222222,0.626079355555556,1008.09120367778,65.38,98.5382226416667,556.78,100.86,7.469,203.7,1846.5631209
2014-09-23,2,2014,9,59,42.3,1022.8,10,9.3,15.9,22.9,72,53.1,0.01,0,592,19.5804093333333,123.190625,0.922222166666667,1016.20833333333,3,9.44285714285714,8.5,15.7965636666667,0.739035023809524,1008.18650785714,61.4571428571429,109.11428575,8.96333333333333,8.14333333333333,13.4053837777778,0.634968244444444,1008.28981478889,65.2166666666667,99.7296115333333,590,93,0.59,177,1145.6728125
2014-09-24,3,2014,9,58.9,51.3,1033.3,10,6.7,15,21,68,48.9,0,0,566,15.1333336666667,49.79583325,0.579166666666667,1023.20833333333,3,9.47142857142857,8.8,15.162207,0.714332619047619,1010.65079357143,61.0285714285714,97.8105655,8.96333333333333,8.24,13.2543526444444,0.6230238,1008.71111107778,65.07,97.8663476416667,589,67,0,176.7,333.632082775
2014-09-25,4,2014,9,59.7,55.3,1031,8.6,8.9,15,21,68,48.9,0,0,491,8.51944466666667,40.42604175,0.2680555,1016.65277766667,3,9.27142857142857,9.35714285714286,13.0677626190476,0.607963547619048,1012.20039671429,60.8285714285714,85.9690476428572,8.91666666666667,8.42,12.8626018111111,0.603948227777778,1008.93379625556,64.96,96.5608615333333,513.42,76.54,0,179.1,359.791771575
2014-09-26,5,2014,9,63.1,59.1,1020.5,7.9,15.8,20,27,69.1,57.9,1.99,0,643,16.111111,80.586458,0.718055666666666,1012.18055566667,3,8.97142857142857,9.82857142857143,14.2802625714286,0.577408023809524,1011.64087295238,61.6714285714286,89.1150297142857,8.96333333333333,8.70333333333333,12.7343976111111,0.582923094444444,1009.199537,64.8133333333333,95.6577365166667,498.49,124.82,125.569,189.3,1273.2660364
2014-09-27,6,2014,9,63.5,55.3,1020.7,9.9,6.2,9.9,27,75.9,53.1,0.01,0,600,22.3777776666667,109.2927085,1.24583333333333,1012.09722233333,3,8.95714285714286,9.61428571428571,15.5945482380952,0.670562761904762,1011.50198409524,62.6,93.6168154285714,9.06666666666667,8.61666666666667,13.1934253888889,0.608779577777778,1009.51296293333,64.5633333333333,94.2810004083333,628.65,61.38,0.635,190.5,677.6147927
2014-09-28,7,2014,9,63.3,58.5,1020.5,9.9,4.4,9.9,27,75.9,53.1,0,0,512,27.8513886666667,102.67916675,1.68333333333333,1009.25,3,9.21428571428571,9.08571428571429,16.7570482380952,0.815800857142857,1013.11904761905,62.2,93.72827375,9.06333333333333,8.40333333333333,13.8046290777778,0.647436983333333,1009.43518515556,64.4333333333333,94.912042075,626.67,43.56,0,189.9,451.7883337
2014-09-29,1,2014,9,65.9,63.2,1015.5,9.2,6.7,11.1,27,73,53.1,0.02,0,566,37.956169,104.14895825,1.6420455,1003.84722233333,3,9.35714285714286,8.28571428571429,21.075662,1.00838745238095,1013.34920638095,61.9142857142857,87.1599702142857,9.03666666666667,8.41666666666667,14.6938081444444,0.687101377777778,1009.12129626667,64.6266666666667,95.1175976333333,606.28,61.64,1.318,197.7,697.798020275
2014-09-30,2,2014,9,63.3,61.3,1014.7,6.7,7,18.1,27,72,62.1,0.02,0,589,16.409722,60.9875,0.495716166666667,1003.95833333333,3,8.88571428571428,7.95714285714286,20.6227066666667,0.947458023809524,1011.59920638095,62.5285714285714,78.2738095,8.94666666666667,8.35,14.8100118333333,0.683694688888889,1009.0083333,64.4333333333333,93.8365972333333,424.11,46.9,1.266,189.9,426.9125
2014-10-01,3,2014,10,62.4,60.6,1014.5,7.1,13.2,15.9,20,63,60.8,0.24,0,559,10.698611,25.20208325,0.213888833333333,1006.81944433333,3,8.47142857142857,8.88571428571429,19.9891748571429,0.895275476190476,1009.25793652381,63.0285714285714,74.7604166428571,8.95666666666667,8.48,14.7799192333333,0.660847466666667,1009.08472218889,64.13,91.1048611166667,443.04,93.72,14.976,187.2,332.6674989
2014-10-02,4,2014,10,59.9,56.3,1016.6,9.4,17.6,22,28.9,61,57.2,1.08,0,558,10.0902776666667,60.85625,0.211805666666667,1009.66666666667,3,8.58571428571429,10.1285714285714,20.2135795714286,0.887239785714286,1008.25992066667,63.0571428571429,77.6790178214286,9.21333333333333,8.84,14.6657315222222,0.635965616666667,1009.37731477778,63.7566666666667,89.187534725,563.06,165.44,64.692,179.7,1071.07
2014-10-03,5,2014,10,58.5,54,1016.5,9.2,13.1,18.1,24.1,61,57,0.01,0,719,10.438889,68.23020825,0.363889,1005.93055566667,3,8.77142857142857,9.74285714285714,19.4032621428571,0.836644547619048,1007.36706352381,62.4,75.9138392857143,9.25,8.95333333333333,14.6282778222222,0.63126685,1009.38657403333,63.24,86.4896180583333,538.2,120.52,0.585,175.5,893.815728075
2014-10-04,6,2014,10,59.4,57.3,1007.1,6.8,5.7,11.1,22,64,57,0.02,1,531,8.44027766666667,101.838158,0.370138833333333,992.847222333333,3,8.32857142857143,9.67142857142857,17.4121907142857,0.711545333333334,1004.61706352381,61.8142857142857,74.8489035,9.14666666666667,8.97,14.3168426333333,0.615788255555556,1008.78148144444,62.9066666666667,87.2915149916667,403.92,38.76,1.188,178.2,580.4775006
2014-10-05,7,2014,10,59.6,50.4,1006.5,9.6,11,17.1,25.1,64.9,51.1,0.08,0,505,8.62638866666667,130.33125,0.923611166666666,1000.40277766667,3,8.28571428571428,10.6142857142857,14.6657621428571,0.603013595238096,1003.35317461905,61.2857142857143,78.7992011071428,9.17666666666667,9.08666666666667,14.1083603444444,0.628913255555556,1008.47962958889,62.55,88.3242927666667,572.16,105.6,4.768,178.8,1433.64375
2014-10-06,1,2014,10,55.7,42.6,1018.6,10,6.9,13,25.1,64,45,0,0,639,15.966985,88.4875,0.932521499999999,1007.138889,3,8.4,10.6428571428571,11.5244501428571,0.501653023809524,1003.82341271429,59.8285714285714,76.5618499285714,9.28,8.96,14.2005931777778,0.631131566666667,1008.6296296,62.0066666666667,87.2014802666667,557,69,0,167.1,610.56375
2014-10-07,2,2014,10,63,57,1021.1,10,11.5,14,19,69.1,45,0,0,620,12.6821253333333,99.37771725,0.502445666666666,1005.754227,3,8.87142857142857,11.2857142857143,10.9919363333333,0.502614380952381,1004.07996895238,59.7857142857143,82.0461666785714,9.31333333333333,8.97666666666667,14.4130066222222,0.635889011111111,1008.5422705,61.77,87.2708764,630,115,0,189,1142.843748375
2014-10-08,3,2014,10,65.2,60.4,1012.5,9.4,12.3,31.1,44.1,70,60.1,0.07,1,639,10.9555553333333,128.1072915,0.6944445,999.930555666667,3,9.2,11.1571428571429,11.0286426666667,0.571265190476191,1003.095842,60.1857142857143,96.7469107142857,9.29333333333333,9.12666666666667,14.4706777111111,0.645658394444444,1008.03208532222,61.8233333333333,90.218827775,612.88,115.62,4.564,195.6,1575.71968545
2014-10-09,4,2014,10,60.8,45.9,1013.8,9.7,12.6,21,26,70,48.9,0.39,0,499,14.8555556666667,131.35937525,1.3944445,1005.58333366667,3,9.24285714285714,10.4428571428571,11.7093966666667,0.740213595238095,1002.51250871429,60.3142857142857,106.81878575,9.28333333333333,9.18333333333333,14.7092733888889,0.682116727777778,1007.78115941111,61.6966666666667,93.5000430666667,589.76,122.22,23.712,182.4,1655.12812815
2014-10-10,5,2014,10,59,44,1017.8,10,8.9,15.9,17.1,66,48.9,0,0,541,20.4033333333333,122.3666665,1.13263883333333,1008.93055533333,3,9.35714285714286,9.84285714285714,13.1328887142857,0.850035,1002.94108009524,60.3857142857143,114.5525655,9.28333333333333,9.10333333333333,15.0797865333333,0.708013405555555,1007.78856681111,61.4566666666667,95.1894875083333,590,89,0,177,1089.06333185
2014-10-11,6,2014,10,52.9,48.1,1019,8.1,8.1,17.1,20,62.1,50,0.15,0,546,17.3166666666667,52.315625,0.6444445,1008.55555566667,3,9.54285714285714,10.1857142857143,14.4009442857143,0.889221523809524,1005.18512771429,59.4571428571429,107.477917928571,9.23,9.16,15.2255272777778,0.715481,1008.0038446,61.0733333333333,92.98299445,428.49,65.61,7.935,158.7,423.7565625
2014-10-12,7,2014,10,53.3,43.7,1022.4,10,9.2,14,21,59,44.1,0.78,0,473,15.7763886666667,83.32916675,0.770833333333333,1014.5,3,9.6,9.92857142857143,15.4223728571429,0.867396119047619,1007.19901661905,58.5571428571429,100.763334607143,9.24,9.08666666666667,15.5158050444444,0.731453227777778,1008.18949275556,60.6133333333333,92.4675083416667,533,92,41.574,159.9,766.6283341
2014-10-13,1,2014,10,50.9,43.2,1027.7,10,4.2,9.9,21,62.1,39,0,0,451,22.7333333333333,82.5406249999999,1.04513883333333,1015.875,3,9.6,9.54285714285714,16.388994047619,0.883484309523809,1008.44703247619,57.8714285714286,99.9137810357143,9.25333333333333,8.97333333333333,15.9920087444444,0.758403983333333,1008.35986312222,60.3133333333333,92.9582375083333,509,42,0,152.7,346.670625
2014-10-14,2,2014,10,63.2,58.4,1025.4,10,8.2,9.9,21,66.9,59,0,0,697,15.2920633333333,89.4268114999999,0.4978175,1011.81099033333,3,9.6,9.07142857142857,16.7618423333333,0.882823142857143,1009.31228438095,57.9,98.4922230714285,9.25333333333333,8.92666666666667,16.1802164222222,0.761340494444444,1008.31884058889,60.3466666666667,92.6197562166667,632,82,0,189.6,733.299854299999
2014-10-15,3,2014,10,64.9,62.1,1021,9.9,9.5,12,21,70,61,0.01,0,575,9.08555533333333,87.58020825,0.333333333333333,1004.66666666667,3,9.67142857142857,8.67142857142857,16.4946994761905,0.831235833333333,1009.98887166667,57.8571428571429,92.70263975,9.25,9.12333333333333,16.0228595666667,0.754707077777778,1008.09430354444,60.5933333333333,92.1248603833333,642.51,94.05,0.649,194.7,832.011978375
2014-10-16,4,2014,10,65,63.4,1013.5,6.6,12,17.1,27,68,62.6,0.05,0,602,14.71502,88.7792572500001,0.4221145,995.804951666667,3,9.22857142857143,8.58571428571429,16.4746229523809,0.692331547619048,1008.59195995238,58.4571428571429,86.61976575,9.13666666666666,9.30666666666667,15.7670639444444,0.741965394444444,1007.75724637778,60.72,91.7281620166667,429,79.2,3.25,195,1065.351087
2014-10-17,5,2014,10,63.2,59.7,1006.5,7.9,9.7,17.1,19,70,60.1,1.04,0,648,15.7460143333333,119.41367775,1.0650925,994.885265666667,3,8.92857142857143,8.7,15.8092916666667,0.682682071428572,1006.58549,59.0571428571429,86.1979102142857,9.07333333333333,9.47666666666667,15.6394700777778,0.752399027777778,1007.38814412222,60.7633333333333,91.4112221083333,499.28,76.63,65.728,189.6,1158.312674175
2014-10-18,6,2014,10,62.7,58.8,1003.7,9,7.5,12,19,68,59,0.02,0,494,11.9944446666667,126.48645825,0.7243055,992.527777666667,3,9.05714285714286,8.61428571428571,15.0489742380952,0.694090785714286,1004.29580742857,60.4571428571429,96.7937435357143,9.04,9.56,15.2665997222222,0.742787911111111,1006.94555152222,60.8166666666667,91.516881825,564.3,67.5,1.254,188.1,948.648436875
2014-10-19,7,2014,10,56,45.2,1005.8,10,10.7,20,24.1,68,51.1,0.01,0,483,4.94583333333333,154.1364585,0.414583333333334,1002.09722233333,3,9.05714285714286,8.82857142857143,13.501752047619,0.643197928571429,1002.52398204762,60.8428571428571,106.909070928571,9.04,9.5,15.1773404555556,0.725542544444444,1006.47888486667,60.7766666666667,94.7026109916667,560,107,0.56,168,1649.26010595
2014-10-20,1,2014,10,49,32.4,1016.2,10,11.8,18.1,27,59,41,0,0,591,21.908207,109.5103715,1.23670633333333,1006.76570066667,3,9.05714285714286,9.91428571428571,13.3838768571429,0.670564714285715,1001.22265357143,60.5714285714286,110.761891857143,9.04,9.63666666666667,15.4683547555556,0.746974416666667,1006.26876007778,60.51,95.7602830916667,490,118,0,147,1292.2223837
2014-10-21,2,2014,10,57.7,52.3,1015.5,9.3,10.5,15.9,21,60.8,53.1,0,0,607,23.8340706666667,63.9775814999999,0.518333333333333,1001.268116,3,8.95714285714286,10.2428571428571,14.6041636190476,0.673495547619048,999.716528666667,59.7857142857143,107.126287571429,9.08,9.71666666666667,15.6056941555556,0.742029972222222,1006.3800121,60.23,94.4962371916667,536.61,97.65,0,173.1,671.764605749999
2014-10-22,3,2014,10,57,55.4,1010.3,6.1,12.8,21,28.9,60.8,51.8,0.23,0,708,9.62499999999999,75.57916675,0.069466,999.902777666667,3,8.41428571428571,10.7142857142857,14.6812271428571,0.635800214285715,999.035973095238,58.6571428571429,105.411853071429,9.01,9.73333333333333,15.6689984,0.734547527777778,1006.30223432222,59.8666666666667,92.01130665,347.7,78.08,13.11,171,967.4133344
2014-10-23,4,2014,10,59.5,57,1000.4,8.7,10.7,18.1,25.1,64,51.1,0.1,0,639,9.9075,130.8333335,0.784166666666667,995.458333333333,3,8.71428571428571,10.5285714285714,13.9944385714286,0.687521952380953,998.986456190476,57.8714285714286,111.41957825,8.96666666666667,9.78,15.3465680888889,0.729945677777778,1005.61056765556,59.8833333333333,92.2660636,517.65,93.09,5.95,178.5,1399.91666845
2014-10-24,5,2014,10,54.3,51.1,1003.1,7.6,15.7,21,29.9,64,51.1,0.16,0,669,16.6402776666667,124.05833325,1.39861116666667,998.236111,3,8.67142857142857,11.3857142857143,14.1221904761905,0.735167476190476,999.465148380952,56.6,112.083100464286,8.88666666666666,10.08,15.3967995555556,0.757260494444444,1004.77816024444,59.73,94.7414802666667,412.68,119.32,8.688,162.9,1947.715832025
2014-10-25,6,2014,10,54.7,45.9,1006,10,10.7,19,22.9,62.1,45,0,0,515,15.6444446666667,129.578125,2.18541666666667,996.541666666667,3,8.81428571428571,11.8428571428571,14.643619047619,0.943897642857143,1000.03856109524,55.4571428571429,112.524767142857,8.93333333333333,10.14,15.6342995555556,0.821172533333333,1004.10778987778,59.5633333333333,97.713216375,547,107,0,164.1,1386.4859375
2014-10-26,7,2014,10,57.6,45.4,999.7,10,13.1,18.1,28.9,62.1,45,0.04,0,515,7.24722233333333,147.59687475,0.784722333333333,994.125,3,8.81428571428571,12.1857142857143,14.9723889047619,0.996774642857143,998.899672190476,55.6857142857143,111.590540892857,9.00333333333333,10.05,15.3388366,0.823394755555556,1003.50593802222,59.38,99.9468969333333,576,131,2.304,172.8,1933.519059225
2014-10-27,1,2014,10,54.1,40.5,1010,10,12,17.1,24.1,61,48.9,0,0,642,20.7758836666667,129.0708335,1.5723215,1004.597222,3,8.81428571428571,12.2142857142857,14.8106284285714,1.04471966666667,998.58988952381,56.4142857142857,114.384892607143,9.00666666666667,10.2433333333333,15.2854401333333,0.834277694444444,1003.25593801111,59.0666666666667,100.606167766667,541,120,0,162.3,1548.850002
2014-10-28,2,2014,10,54.3,48,1017.5,9.9,6.1,9.9,24.1,64.9,39.9,0,0,571,37.4875,89.796875,2.32453216666667,1005.04166666667,3,8.9,11.5857142857143,16.7611183333333,1.30274807142857,999.128968190476,55.9285714285714,118.073363107143,9.00666666666667,10.3,15.6066438444444,0.855650988888889,1003.11566023333,58.7666666666667,100.176758041667,537.57,60.39,0,162.9,547.7609375
2014-10-29,3,2014,10,61.9,59,1013.1,8,9.8,14,24.1,66,57.9,0,0,556,24.6658333333333,124.485417,1.55803583333333,1001.58333333333,3,9.17142857142857,11.1571428571429,18.9098088095238,1.5154009047619,999.369047571429,56.6285714285714,125.059970285714,8.96666666666667,10.4033333333333,15.1636326555556,0.852850666666667,1003.04019726667,58.6333333333333,100.85464,495.2,78.4,0,185.7,1219.9570866
2014-10-30,4,2014,10,56.1,45,1012.9,9.4,8.9,15.9,22.9,66,51.1,0,0,626,14.978914,128.53020825,1.61527783333333,1004.847222,3,9.27142857142857,10.9,19.6342965238095,1.63413107142857,1000.71031738095,56.1428571428571,124.730952392857,9.05666666666667,10.4666666666667,15.1159390555556,0.890169388888889,1003.06982688889,58.3933333333333,103.106063608333,527.34,83.66,0,168.3,1143.918853425
2014-10-31,5,2014,10,51.3,43.6,1014.8,10,7.9,15,21,61,42.1,0,0,668,14.1625,71.7760415,1.36601733333333,1003.47222233333,3,9.61428571428571,9.78571428571429,19.2803282857143,1.62947480952381,1001.45833328571,55.7142857142857,117.262053571429,9.15333333333333,10.29,15.2314020222222,0.928573672222222,1002.95825282222,58.0233333333333,104.658528883333,513,79,0,153.9,567.03072785
2014-11-01,6,2014,11,53,46.9,1009,8.8,18.8,28.9,41,57.9,42.1,0.08,0,656,9.9875,98.53125,1.31666666666667,998.263889,3,9.44285714285714,10.9428571428571,18.4721933333333,1.50536766666667,1001.70436504762,55.4714285714286,112.826785714286,9.13333333333333,10.33,15.2279761,0.965402372222222,1002.57816023333,57.7933333333333,105.914362216667,466.4,165.44,4.24,159,1852.3875
2014-11-02,7,2014,11,43.5,38.4,1001.3,6.3,32.8,39,55,55,37,1.15,0,532,5.954167,150.1145835,1.313889,1000.79166666667,3,8.91428571428571,13.7571428571429,18.2874711428571,1.5809629047619,1002.656746,53.4571428571429,113.186458392857,9.03666666666667,10.9866666666667,15.0784853666667,0.997069038888889,1002.40686393333,57.2933333333333,108.643841391667,274.05,206.64,50.025,130.5,4923.7583388
2014-11-03,1,2014,11,44.6,20.6,1012.6,10,18.9,25.1,35.9,52,37,0.66,0,625,19.5895203333333,135.64895825,1.86035683333333,1009.15277766667,3,8.91428571428571,14.7428571428571,18.1179906666667,1.62211080952381,1003.30753966667,52.1,114.1261905,9.14333333333333,11.4266666666667,15.4501267888889,1.04674297222222,1002.95038244444,56.8,109.770868066667,446,189,29.436,133.8,2563.765310925
2014-11-04,2,2014,11,52.7,37.7,1019.4,10,6.9,15,22,61,37.9,0,0,538,30.400278,110.61875025,2.41194433333333,1009.41666666667,3,8.92857142857143,14.8571428571429,17.1055303809524,1.63459826190476,1003.93253966667,51.8714285714286,117.100744107143,9.15666666666667,11.29,16.1759231,1.09635407777778,1003.25084541111,56.57,109.113784741667,527,69,0,158.1,763.269376725
2014-11-05,3,2014,11,57.7,52.4,1018.3,9.3,11.1,15,22,62.1,54,0,0,554,30.2,120.9385415,1.67361116666667,1008.68055533333,3,9.11428571428571,15.0428571428571,17.8961256190476,1.65110902380952,1004.94642852381,51.2714285714286,116.594047607143,9.13333333333333,11.43,16.6503569333333,1.12105706666667,1003.30223428889,56.6366666666667,110.195486125,536.61,103.23,0,173.1,1342.41781065
2014-11-06,4,2014,11,53.6,48.7,1015.8,9.4,5.6,15,21,63,50,0.02,0,652,30.5300923333333,95.60520825,1.09192233333333,1000.19444433333,3,9.11428571428571,14.5714285714286,20.1177225238095,1.57634395238095,1004.281746,50.9142857142857,111.890476178571,9.11333333333333,11.2333333333333,17.2452891666667,1.14070628888889,1003.1169082,56.3233333333333,110.069735825,503.84,52.64,1.072,160.8,535.3891662
2014-11-07,5,2014,11,52.5,46.7,999,7.9,11.7,21,29.9,59,46,0.85,0,641,12.3180556666667,149.74791675,1.01666675,994.847222,3,8.81428571428571,15.1142857142857,19.8542304761905,1.52643672619048,1003.04960309524,51.0857142857143,123.0293155,9.06333333333333,11.2133333333333,17.2907058444444,1.15144703055556,1002.94746374444,55.9,110.79109,414.75,92.43,44.625,157.5,1752.050625975
2014-11-08,6,2014,11,43.9,29.7,1012,10,13.9,20,32.1,55,37,0.03,0,543,14.797222,121.71458325,0.9396405,1004.09722233333,3,8.98571428571429,14.4142857142857,20.5413336190476,1.4725758452381,1003.88293642857,49.7857142857143,126.34122025,9.07333333333333,11.2566666666667,17.2887613888889,1.13628689722222,1002.8979267,55.3366666666667,110.469596933333,439,139,1.317,131.7,1691.832707175
2014-11-09,7,2014,11,53.2,42.7,1014,10,9.1,17.1,24.1,59,37,0,0,419,22.1847223333333,108.2625,2.22708333333333,1003.388889,3,9.51428571428571,11.0285714285714,22.8599843809524,1.60303217857143,1004.25396819048,51.1714285714286,120.362351178571,9.07333333333333,11.2633333333333,17.3481410222222,1.17276838055556,1002.71320448889,55.1433333333333,109.99945805,532,91,0,159.6,985.188749999999
2014-11-10,1,2014,11,48.2,42.2,1019.2,9.6,4,7,24.1,59,39,0,0,560,33.786508,89.56562475,2.67939233333333,1010.08333333333,3,9.45714285714286,8.9,24.8881254761905,1.72003725,1004.38690471429,51.6857142857143,113.779017821429,9.12333333333333,11.1266666666667,17.8971357333333,1.240599975,1002.76413041111,54.9866666666667,111.241124708333,462.72,38.4,0,144.6,358.262499
2014-11-11,2,2014,11,51,47.2,1020.7,9.5,8.2,12,24.1,59,39,0,1,493,28.3013886666667,81.78125025,1.4006945,1006.90277766667,3,9.38571428571429,9.08571428571429,24.5882841428571,1.57557298809524,1004.02777771429,51.4428571428571,109.659374964286,9.10666666666667,11.0933333333333,18.3146357333333,1.26159534722222,1002.51088966667,54.91,111.189527491667,484.5,77.9,0,153,670.60625205
2014-11-12,3,2014,11,56.5,53.5,1012.9,6,5.2,11.1,24.1,68,45,0,1,546,19.606871,96.86625925,0.541438166666666,1002.84963766667,3,8.91428571428571,8.24285714285714,23.07498,1.41383398809524,1003.19478947619,51.2714285714286,106.2204775,8.97333333333333,11.1266666666667,18.2104203222222,1.244805325,1002.07671092222,55.0966666666667,111.667048633333,339,31.2,0,169.5,503.7045481
2014-11-13,4,2014,11,49.8,41.1,1015.5,8.6,8.4,11.1,24.1,68,45,0,1,696,20.6027776666667,92.5927085,1.23035716666667,1012.895833,3,8.8,8.64285714285714,21.6567921904762,1.43361039285714,1005.00927357143,50.7285714285714,105.790120392857,8.92666666666667,11.1333333333333,18.3874441333333,1.26922331388889,1002.11287234444,54.65,111.772578533333,428.28,72.24,0,149.4,777.7787514
2014-11-14,5,2014,11,43.7,34.9,1012.3,9.7,11.1,18.1,25.1,53.1,39.9,0.22,0,654,14.7583336666667,140.2166665,1.095139,1012.3333335,3,9.05714285714286,8.55714285714286,22.0054033333333,1.44482071428571,1007.5072895,49.4714285714286,104.428513214286,8.92,11.1866666666667,18.5765367444444,1.29461683611111,1002.36842790556,53.9433333333333,113.527127141667,423.89,107.67,9.614,131.1,1556.40499815
2014-11-15,6,2014,11,37,20.6,1021.7,10,10.7,15.9,21,48,32,0.05,0,529,18.482488,122.27708325,1.58797016666667,1020.8541665,3,9.05714285714286,8.1,22.5318699047619,1.53743923809524,1009.90113866667,48.4857142857143,104.508870357143,9.03333333333333,11.1433333333333,18.7021190111111,1.33347869166667,1003.20340173333,53.01,114.643721341667,370,107,1.85,111,1308.364790775
2014-11-16,7,2014,11,38.1,26,1027.1,10,5.6,15.9,22,50,23,0,0,429,27.851389,94.12395825,2.11840283333333,1020.145833,3,9.05714285714286,7.6,23.3413937142857,1.52191345238095,1012.29498780952,46.3285714285714,102.489078678571,9.10333333333333,11.0066666666667,19.1056315,1.36858903611111,1004.04542064444,52.1733333333333,113.800730691667,381,56,0,114.3,527.0941662
2014-11-17,1,2014,11,52.1,48.9,1014.6,6.5,9.5,24.1,35,61,45,0.09,0,666,28.312343,89.555625,0.727777666666667,1002.0416665,3,8.61428571428571,8.38571428571428,22.5593701428571,1.24311135714286,1011.1461782619,46.8857142857143,102.487650142857,9.02,11.0733333333333,19.6495614444444,1.368704775,1004.36255027222,51.82,112.569702916667,338.65,61.75,4.689,156.3,850.7784375
2014-11-18,2,2014,11,48.9,39.6,1004.5,7.8,17.1,26,38.1,63,34,2.91,0,712,12.2638886666667,139.68854175,1.81875,1005.604167,3,8.37142857142857,9.65714285714286,20.2682987142857,1.30283357142857,1010.96066245238,46.5857142857143,110.760120357143,8.94666666666667,11.2866666666667,19.8934966222222,1.41551033055556,1004.47944842778,51.5833333333333,112.088105691667,381.42,133.38,142.299,146.7,2388.674063925
2014-11-19,3,2014,11,33.6,14.6,1018.3,10,14.4,19,25.1,39,30,0.02,0,633,17.9699076666667,125.34166675,2.65092,1016.2291665,3,8.94285714285714,10.9714285714286,20.0344468095238,1.60418811904762,1012.87202371429,43.3142857142857,114.828035714286,8.94666666666667,11.3733333333333,19.7622199777778,1.46265078611111,1004.79489728889,51.07,112.615815533333,336,144,0.672,100.8,1804.9200012
2014-11-20,4,2014,11,45.7,32.6,1014,9.8,16.1,22.9,31.1,53.1,28.9,0.03,0,635,21.7597223333333,128.3375,2.17847216666667,1008.583333,3,9.11428571428571,12.0714285714286,20.1997246190476,1.73963311904762,1012.25595228571,42.7285714285714,119.9344345,8.96333333333333,11.56,19.6930750333333,1.51798874722222,1005.03873785556,50.67,114.76114615,447.86,157.78,1.371,137.1,2066.23375
